"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5768","UI_CART_02: Remove Item from Cart @regression","chromium","2026-09-07","passed","2026-09-07","Cart Management and Checkout Validation","ui/Checkout/Test_003_CartAndCheckoutValidation.spec.ts","",""
"","458","API_CART_01: Cart persistence after server crash @smoke @regression","chromium","2026-09-07","passed","2026-09-07","Cart & Inventory API","api/CartAndInventory/Test_001_CartAndInventoryApi.spec.ts","",""
"","3205","Testcase 3: Login Validation Errors @regression","chromium","2026-09-07","passed","2026-09-07","Login With Existing User","ui/UserManagement/Test_002_LoginWithExistingUser.spec.ts","",""
"","1817","UI_STYLE_02: Catalog Grid Layout Responsiveness @regression","chromium","2026-09-07","passed","2026-09-07","Modern UI Styling & Layout Suite","ui/Styling/Test_009_UIStyleAndLayoutValidation.spec.ts","",""
"","153","API_INV_01: Trigger inventory report @smoke @regression","chromium","2026-09-07","passed","2026-09-07","Cart & Inventory API","api/CartAndInventory/Test_001_CartAndInventoryApi.spec.ts","",""
"","2371","VIS_REG_01: Baseline Catalog Screenshot @regression @visual","chromium","2026-09-07","passed","2026-09-07","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","2256","UI_CAT_05: Book Detail View @smoke @regression","chromium","2026-09-07","passed","2026-09-07","Book Catalog Search and Detail View","ui/BookCatalog/Test_002_SearchAndDetailCatalog.spec.ts","",""
"","646","Testcase 3: Pagination: Exceeding total pages (page=9999, limit=10) @regression","chromium","2026-09-07","passed","2026-09-07","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","237","Testcase 3: Negative: POST /api/register should reject duplicate usernames @smoke @regression","chromium","2026-09-07","passed","2026-09-07","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","340","API_ORD_01: Authenticate user, complete checkout via API, and verify GET /api/orders history response @smoke @regression","chromium","2026-09-07","passed","2026-09-07","Orders API Endpoint","api/CartAndInventory/Test_002_OrdersApi.spec.ts","",""
"","352","API_CHAOS_01: Inject checkout failures @smoke @regression @chaos","chromium","2026-09-07","passed","2026-09-07","Chaos and Testing Utilities API","api/ChaosAndTesting/Test_001_ChaosAndTestingApi.spec.ts","",""
"","147","API_VIS_02: Default visualChaos is False @smoke @regression","chromium","2026-09-07","passed","2026-09-07","Visual Chaos Configuration API Suite","api/ChaosAndTesting/Test_002_VisualChaosApi.spec.ts","",""
"","127","Testcase 2: Negative: POST /api/register should reject empty password @regression","chromium","2026-09-07","passed","2026-09-07","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","3756","VIS_REG_02: Chaos-Enabled Catalog Pixel Diff @regression @chaos","chromium","2026-09-07","passed","2026-09-07","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","3962","A11Y_04: Text Color Contrast Scan Failure @regression @chaos @a11y","chromium","2026-09-07","passed","2026-09-07","Accessibility (a11y) Scans Suite","ui/A11y/Test_007_A11yScanValidation.spec.ts","",""
"","4664","UI_UPL_04: Upload Chaos Failure Recovery @regression @chaos","chromium","2026-09-07","passed","2026-09-07","Profile Picture Upload","ui/Profile/Test_005_ProfilePictureUpload.spec.ts","",""
