"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11778","UI_REF_01: Transparent Client Request Retry @regression","Google Chrome","2026-09-04","passed","2026-09-04","JWT Expiration & Silent Refresh UI Suite","ui/Refresh/Test_006_JwtRefreshValidation.spec.ts","",""
"","1519","UI_STYLE_01: Retained Automation Selectors @smoke @regression","Google Chrome","2026-09-04","passed","2026-09-04","Modern UI Styling & Layout Suite","ui/Styling/Test_009_UIStyleAndLayoutValidation.spec.ts","",""
"","272","API_LOG_02: Correlation ID Header Preservation @regression","Google Chrome","2026-09-04","passed","2026-09-04","Structured JSON Logging & Correlation ID API Suite","api/Logging/Test_001_LoggingAndCorrelationApi.spec.ts","",""
"","2604","Testcase 1: Positive and Contract: POST /api/register should register a user and allow login @smoke @regression","Google Chrome","2026-09-04","passed","2026-09-04","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","2994","Testcase 3: Login Validation Errors @regression","Google Chrome","2026-09-04","passed","2026-09-04","Login With Existing User","ui/UserManagement/Test_002_LoginWithExistingUser.spec.ts","",""
"","1921","UI_STYLE_02: Catalog Grid Layout Responsiveness @regression","Google Chrome","2026-09-04","passed","2026-09-04","Modern UI Styling & Layout Suite","ui/Styling/Test_009_UIStyleAndLayoutValidation.spec.ts","",""
"","285","Testcase 2: Negative: POST /api/register should reject empty username @regression","Google Chrome","2026-09-04","passed","2026-09-04","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","1791","Testcase 11: Security: POST /api/login should handle oversized username without server error or sensitive leakage @regression","Google Chrome","2026-09-04","passed","2026-09-04","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","1082","Testcase 11: Security: POST /api/login should handle SQL injection pattern in username without server error or sensitive leakage @regression","Google Chrome","2026-09-04","passed","2026-09-04","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","3217","UI_REF_02: Session Expiry Redirection @smoke @regression","Google Chrome","2026-09-04","passed","2026-09-04","JWT Expiration & Silent Refresh UI Suite","ui/Refresh/Test_006_JwtRefreshValidation.spec.ts","",""
"","3108","API_CART_01: Cart persistence after server crash @smoke @regression","Google Chrome","2026-09-04","passed","2026-09-04","Cart & Inventory API","api/CartAndInventory/Test_001_CartAndInventoryApi.spec.ts","",""
"","1806","VIS_REG_01: Baseline Catalog Screenshot @smoke @regression","Google Chrome","2026-09-04","failed","2026-09-04","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","2803","API_ORD_01: Authenticate user, complete checkout via API, and verify GET /api/orders history response @smoke @regression","Google Chrome","2026-09-04","passed","2026-09-04","Orders API Endpoint","api/CartAndInventory/Test_002_OrdersApi.spec.ts","",""
"","1629","UI_STYLE_04: HSL CSS Variable Theme Verification @regression","Google Chrome","2026-09-04","passed","2026-09-04","Modern UI Styling & Layout Suite","ui/Styling/Test_009_UIStyleAndLayoutValidation.spec.ts","",""
"","2250","VIS_REG_06: Price Tag Rotation Assertion @regression @chaos","Google Chrome","2026-09-04","passed","2026-09-04","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","3798","VIS_REG_07: Checkout Button Margin Shift @regression @chaos","Google Chrome","2026-09-04","passed","2026-09-04","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","855","Testcase 3: Pagination: Standard page 1 (page=1, limit=5) @regression","Google Chrome","2026-09-04","passed","2026-09-04","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","2293","Testcase 11: Security: POST /api/login should handle script tag in username without server error or sensitive leakage @regression","Google Chrome","2026-09-04","passed","2026-09-04","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","2230","A11Y_03: Orphaned Form Label Scan Failure @regression @chaos @a11y","Google Chrome","2026-09-04","passed","2026-09-04","Accessibility (a11y) Scans Suite","ui/A11y/Test_007_A11yScanValidation.spec.ts","",""
"","4928","API_TEST_01: Global reset clears all non-default users and carts @smoke @regression","Google Chrome","2026-09-04","passed","2026-09-04","Chaos and Testing Utilities API","api/ChaosAndTesting/Test_001_ChaosAndTestingApi.spec.ts","",""
"","4665","UI_UPL_03: File Size Limit Validation @smoke @regression","Google Chrome","2026-09-04","passed","2026-09-04","Profile Picture Upload","ui/Profile/Test_005_ProfilePictureUpload.spec.ts","",""
"","6624","UI_UPL_02: File Extension Filter Validation @smoke @regression","Google Chrome","2026-09-04","passed","2026-09-04","Profile Picture Upload","ui/Profile/Test_005_ProfilePictureUpload.spec.ts","",""
"","27835","Testcase 3: Pagination: Standard page 2 (page=2, limit=5) @regression","Google Chrome","2026-09-04","passed","2026-09-04","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","379","API_VIS_01: Toggle visualChaos Config via API @smoke @regression @chaos","Google Chrome","2026-09-04","passed","2026-09-04","Visual Chaos Configuration API Suite","api/ChaosAndTesting/Test_002_VisualChaosApi.spec.ts","",""
"","15725","UI_CART_03: User Cart Isolation @regression","Google Chrome","2026-09-04","passed","2026-09-04","Cart Management and Checkout Validation","ui/Checkout/Test_003_CartAndCheckoutValidation.spec.ts","",""
"","1092","WS_EVENT_01: Broadcasted Event Reception @smoke @regression","Google Chrome","2026-09-04","passed","2026-09-04","WebSockets Event & Resilience Suite","ui/WebSockets/Test_008_WebSocketResilienceValidation.spec.ts","",""
"","283","Testcase 2: Negative: POST /api/register should reject missing password @regression","Google Chrome","2026-09-04","passed","2026-09-04","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","1578","Testcase 12: Security: POST /api/login should reject unsupported content type @regression","Google Chrome","2026-09-04","passed","2026-09-04","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","13687","Testcase 1: Complete book purchase successfully @smoke @regression","Google Chrome","2026-09-04","passed","2026-09-04","Complete Book Purchase","ui/Checkout/Test_001_CompleteBookPurchase.spec.ts","",""
"","9973","UI_CART_02: Remove Item from Cart @regression","Google Chrome","2026-09-04","passed","2026-09-04","Cart Management and Checkout Validation","ui/Checkout/Test_003_CartAndCheckoutValidation.spec.ts","",""
