"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","83","Testcase 9: Negative: POST /api/login should reject unregistered user","Google Chrome","2026-08-01","passed","2026-08-01","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","89","Testcase 2: Negative: POST /api/register should reject missing password","Google Chrome","2026-08-01","passed","2026-08-01","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","1792","API_CHAOS_01: Inject checkout failures","Google Chrome","2026-08-01","passed","2026-08-01","Chaos and Testing Utilities API","api/ChaosAndTesting/Test_001_ChaosAndTestingApi.spec.ts","",""
"","1451","UI_STYLE_02: Catalog Grid Layout Responsiveness","Google Chrome","2026-08-01","passed","2026-08-01","Modern UI Styling & Layout Suite","ui/Styling/Test_009_UIStyleAndLayoutValidation.spec.ts","",""
"","268","API_VIS_01: Toggle visualChaos Config via API","Google Chrome","2026-08-01","passed","2026-08-01","Visual Chaos Configuration API Suite","api/ChaosAndTesting/Test_002_VisualChaosApi.spec.ts","",""
"","13060","Testcase 1: Complete checkout after cart persists across logout and login","Google Chrome","2026-08-01","passed","2026-08-01","Cart Persistence Checkout","ui/Checkout/Test_002_CartPersistenceCheckout.spec.ts","",""
"","944","UI_CAT_04: Search - No Results","Google Chrome","2026-08-01","passed","2026-08-01","Book Catalog Search and Detail View","ui/BookCatalog/Test_002_SearchAndDetailCatalog.spec.ts","",""
"","92","API_LOG_03: Error Body Correlation ID Mapping","Google Chrome","2026-08-01","passed","2026-08-01","Structured JSON Logging & Correlation ID API Suite","api/Logging/Test_001_LoggingAndCorrelationApi.spec.ts","",""
"","92","Testcase 11: Security: POST /api/login should handle SQL injection pattern in username without server error or sensitive leakage","Google Chrome","2026-08-01","passed","2026-08-01","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","155","API_LOG_01: Correlation ID Header Generation","Google Chrome","2026-08-01","passed","2026-08-01","Structured JSON Logging & Correlation ID API Suite","api/Logging/Test_001_LoggingAndCorrelationApi.spec.ts","",""
"","2846","UI_UPL_03: File Size Limit Validation","Google Chrome","2026-08-01","passed","2026-08-01","Profile Picture Upload","ui/Profile/Test_005_ProfilePictureUpload.spec.ts","",""
"","499","Testcase 3: Negative: POST /api/register should reject duplicate usernames","Google Chrome","2026-08-01","passed","2026-08-01","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","1020","A11Y_03: Orphaned Form Label Scan Failure","Google Chrome","2026-08-01","passed","2026-08-01","Accessibility (a11y) Scans Suite","ui/A11y/Test_007_A11yScanValidation.spec.ts","",""
"","106","Testcase 6: Security: POST /api/register should reject unsupported content type","Google Chrome","2026-08-01","passed","2026-08-01","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","121","Testcase 5: Negative: String instead of number","Google Chrome","2026-08-01","passed","2026-08-01","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","2782","Testcase 3: Password Strength Indicator","Google Chrome","2026-08-01","passed","2026-08-01","Register New User","ui/UserManagement/Test_001_RegisterUser.spec.ts","",""
"","486","Testcase 8: Negative: POST /api/login should reject incorrect password","Google Chrome","2026-08-01","passed","2026-08-01","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","5414","UI_CART_02: Remove Item from Cart","Google Chrome","2026-08-01","passed","2026-08-01","Cart Management and Checkout Validation","ui/Checkout/Test_003_CartAndCheckoutValidation.spec.ts","",""
"","109","Testcase 6: Security: Request without Content-Type header should be handled","Google Chrome","2026-08-01","passed","2026-08-01","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","184","API_CART_01: Cart persistence after server crash","Google Chrome","2026-08-01","passed","2026-08-01","Cart & Inventory API","api/CartAndInventory/Test_001_CartAndInventoryApi.spec.ts","",""
"","516","Testcase 5: Security: POST /api/register should handle SQL injection pattern in username without server error or sensitive leakage","Google Chrome","2026-08-01","passed","2026-08-01","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","1533","A11Y_01: Standard Accessibility Compliance","Google Chrome","2026-08-01","passed","2026-08-01","Accessibility (a11y) Scans Suite","ui/A11y/Test_007_A11yScanValidation.spec.ts","",""
"","196","Testcase 11: Security: POST /api/login should handle script tag in username without server error or sensitive leakage","Google Chrome","2026-08-01","passed","2026-08-01","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","102","Testcase 3: Pagination: Minimum limit (page=1, limit=1)","Google Chrome","2026-08-01","passed","2026-08-01","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","969","Testcase 1: Positive and Contract: POST /api/register should register a user and allow login","Google Chrome","2026-08-01","passed","2026-08-01","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","11715","UI_CART_03: User Cart Isolation","Google Chrome","2026-08-01","passed","2026-08-01","Cart Management and Checkout Validation","ui/Checkout/Test_003_CartAndCheckoutValidation.spec.ts","",""
