"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9014","UI_CART_02: Remove Item from Cart @regression","Google Chrome","2026-08-30","passed","2026-08-30","Cart Management and Checkout Validation","ui/Checkout/Test_003_CartAndCheckoutValidation.spec.ts","",""
"","1547","Testcase 10: Negative: GET /api/login should not be allowed for login @regression","Google Chrome","2026-08-30","passed","2026-08-30","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","7821","UI_WIZ_02: Validation Messaging Validation @regression","Google Chrome","2026-08-30","passed","2026-08-30","Multi-Step Checkout Wizard","ui/Checkout/Test_004_CheckoutWizardValidation.spec.ts","",""
"","6420","API_SAN_01: Concurrent sessions maintain 100% data isolation for cart and user state @smoke @regression @sandboxing","Google Chrome","2026-08-30","passed","2026-08-30","Session-Partitioned Data Sandboxing & Multi-Tenant Isolation","api/ChaosAndTesting/Test_003_SessionSandboxingApi.spec.ts","",""
"","3063","Testcase 7: Positive and Contract: POST /api/login should login a registered user successfully @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","2649","Testcase 5: Negative: Zero limit @regression","Google Chrome","2026-08-30","passed","2026-08-30","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","5017","A11Y_04: Text Color Contrast Scan Failure @regression @chaos @a11y","Google Chrome","2026-08-30","passed","2026-08-30","Accessibility (a11y) Scans Suite","ui/A11y/Test_007_A11yScanValidation.spec.ts","",""
"","232","API_LOG_02: Correlation ID Header Preservation @regression","Google Chrome","2026-08-30","passed","2026-08-30","Structured JSON Logging & Correlation ID API Suite","api/Logging/Test_001_LoggingAndCorrelationApi.spec.ts","",""
"","2493","A11Y_03: Orphaned Form Label Scan Failure @regression @chaos @a11y","Google Chrome","2026-08-30","passed","2026-08-30","Accessibility (a11y) Scans Suite","ui/A11y/Test_007_A11yScanValidation.spec.ts","",""
"","1135","Testcase 7: Defaults: Verify API works without query parameters @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","2263","UI_CAT_05: Book Detail View @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","Book Catalog Search and Detail View","ui/BookCatalog/Test_002_SearchAndDetailCatalog.spec.ts","",""
"","1572","Testcase 5: Security: POST /api/register should handle oversized username without server error or sensitive leakage @regression","Google Chrome","2026-08-30","passed","2026-08-30","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","3066","A11Y_01: Standard Accessibility Compliance @smoke @regression @a11y","Google Chrome","2026-08-30","passed","2026-08-30","Accessibility (a11y) Scans Suite","ui/A11y/Test_007_A11yScanValidation.spec.ts","",""
"","6572","VIS_REG_09: Reset Restores Visual Baseline @regression @chaos","Google Chrome","2026-08-30","passed","2026-08-30","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","2370","WS_EVENT_01: Broadcasted Event Reception @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","WebSockets Event & Resilience Suite","ui/WebSockets/Test_008_WebSocketResilienceValidation.spec.ts","",""
"","2029","WS_CONN_01: WebSocket State Indicator @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","WebSockets Event & Resilience Suite","ui/WebSockets/Test_008_WebSocketResilienceValidation.spec.ts","",""
"","3543","API_CHAOS_02: Inject API latency @smoke @regression @chaos","Google Chrome","2026-08-30","passed","2026-08-30","Chaos and Testing Utilities API","api/ChaosAndTesting/Test_001_ChaosAndTestingApi.spec.ts","",""
"","187","Testcase 2: Negative: POST /api/register should reject empty username @regression","Google Chrome","2026-08-30","passed","2026-08-30","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","2679","Testcase 4: Data Integrity: Page 1 last item should not be Page 2 first item @regression","Google Chrome","2026-08-30","passed","2026-08-30","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","2208","UI_STYLE_02: Catalog Grid Layout Responsiveness @regression","Google Chrome","2026-08-30","passed","2026-08-30","Modern UI Styling & Layout Suite","ui/Styling/Test_009_UIStyleAndLayoutValidation.spec.ts","",""
"","245","API_VIS_02: Default visualChaos is False @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","Visual Chaos Configuration API Suite","api/ChaosAndTesting/Test_002_VisualChaosApi.spec.ts","",""
"","2312","Testcase 11: Security: POST /api/login should handle script tag in username without server error or sensitive leakage @regression","Google Chrome","2026-08-30","passed","2026-08-30","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","19548","Testcase 1: Complete checkout after cart persists across logout and login @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","Cart Persistence Checkout","ui/Checkout/Test_002_CartPersistenceCheckout.spec.ts","",""
"","1556","Testcase 11: Security: POST /api/login should handle oversized username without server error or sensitive leakage @regression","Google Chrome","2026-08-30","passed","2026-08-30","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","1901","Testcase 9: Negative: POST /api/login should reject empty username @regression","Google Chrome","2026-08-30","passed","2026-08-30","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","265","API_VIS_04: Combine with Other Chaos Params @regression @chaos","Google Chrome","2026-08-30","passed","2026-08-30","Visual Chaos Configuration API Suite","api/ChaosAndTesting/Test_002_VisualChaosApi.spec.ts","",""
"","4832","Testcase 1: Login With Existing User @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","Login With Existing User","ui/UserManagement/Test_002_LoginWithExistingUser.spec.ts","",""
"","1176","Testcase 5: Negative: Negative page number @regression","Google Chrome","2026-08-30","passed","2026-08-30","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","2751","VIS_REG_04: Book Cover Blur Filter Assertion @regression @chaos","Google Chrome","2026-08-30","passed","2026-08-30","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","1761","Testcase 9: Negative: POST /api/login should reject empty password @regression","Google Chrome","2026-08-30","passed","2026-08-30","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","3260","Testcase 1: Register New User @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","Register New User","ui/UserManagement/Test_001_RegisterUser.spec.ts","",""
"","9698","UI_WIZ_03: Wizard Back Step History preservation @regression","Google Chrome","2026-08-30","passed","2026-08-30","Multi-Step Checkout Wizard","ui/Checkout/Test_004_CheckoutWizardValidation.spec.ts","",""
"","1586","Testcase 9: Negative: POST /api/login should reject missing password @regression","Google Chrome","2026-08-30","passed","2026-08-30","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","2609","API_REF_03: Silent Token Refresh @regression","Google Chrome","2026-08-30","passed","2026-08-30","Token Refresh and Profile Upload API Suite","api/UserManagement/Test_002_TokenRefreshAndProfileApi.spec.ts","",""
"","221","Testcase 6: Security: POST /api/register should reject unsupported content type @regression","Google Chrome","2026-08-30","passed","2026-08-30","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","3849","UI_AUTH_06: Direct unauthenticated navigation to protected routes redirects to Login @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","Protected Route Access Guard","ui/UserManagement/Test_003_ProtectedRouteGuard.spec.ts","",""
"","955","Testcase 6: Security: Request without Content-Type header should be handled @regression","Google Chrome","2026-08-30","passed","2026-08-30","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","1651","Testcase 9: Negative: POST /api/login should reject unregistered user @regression","Google Chrome","2026-08-30","passed","2026-08-30","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","3056","VIS_REG_01: Baseline Catalog Screenshot @smoke @regression","Google Chrome","2026-08-30","failed","2026-08-30","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","1551","Testcase 12: Security: POST /api/login should reject unsupported content type @regression","Google Chrome","2026-08-30","passed","2026-08-30","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","10825","Testcase 1: Complete New Customer E2E Journey from Registration to Checkout @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","End-to-End User Journey","ui/Checkout/Test_005_EndToEndNewCustomerJourney.spec.ts","",""
"","6623","Testcase 2: Login With Registered User and Logout @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","Register New User","ui/UserManagement/Test_001_RegisterUser.spec.ts","",""
"","2684","Testcase 8: Negative: POST /api/login should reject incorrect password @regression","Google Chrome","2026-08-30","passed","2026-08-30","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","10924","UI_PROF_01: Verify user account profile summary and avatar preview render correctly @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","Profile Summary and Order History","ui/Profile/Test_006_ProfileSummaryAndOrderHistory.spec.ts","",""
"","288","API_VIS_01: Toggle visualChaos Config via API @smoke @regression @chaos","Google Chrome","2026-08-30","passed","2026-08-30","Visual Chaos Configuration API Suite","api/ChaosAndTesting/Test_002_VisualChaosApi.spec.ts","",""
"","183","API_LOG_01: Correlation ID Header Generation @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","Structured JSON Logging & Correlation ID API Suite","api/Logging/Test_001_LoggingAndCorrelationApi.spec.ts","",""
"","213","API_VIS_03: Invalid Type Rejected @regression","Google Chrome","2026-08-30","passed","2026-08-30","Visual Chaos Configuration API Suite","api/ChaosAndTesting/Test_002_VisualChaosApi.spec.ts","",""
"","2501","UI_CAT_04: Search - No Results @regression","Google Chrome","2026-08-30","failed","2026-08-30","Book Catalog Search and Detail View","ui/BookCatalog/Test_002_SearchAndDetailCatalog.spec.ts","",""
"","2580","VIS_REG_08: Book Card Text Line Height Chaos @regression @chaos","Google Chrome","2026-08-30","passed","2026-08-30","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","1195","Testcase 3: Pagination: Exceeding total pages (page=9999, limit=10) @regression","Google Chrome","2026-08-30","passed","2026-08-30","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","1940","Testcase 3: Negative: POST /api/register should reject duplicate usernames @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","8271","UI_WIZ_01: Stepper Transition Validation @smoke @regression","Google Chrome","2026-08-30","passed","2026-08-30","Multi-Step Checkout Wizard","ui/Checkout/Test_004_CheckoutWizardValidation.spec.ts","",""
"","13962","UI_REF_01: Transparent Client Request Retry @regression","Google Chrome","2026-08-30","passed","2026-08-30","JWT Expiration & Silent Refresh UI Suite","ui/Refresh/Test_006_JwtRefreshValidation.spec.ts","",""
"","4267","VIS_REG_07: Checkout Button Margin Shift @regression @chaos","Google Chrome","2026-08-30","passed","2026-08-30","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","1049","Testcase 5: Negative: String instead of number @regression","Google Chrome","2026-08-30","passed","2026-08-30","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","391","Testcase 2: Negative: POST /api/register should reject missing password @regression","Google Chrome","2026-08-30","passed","2026-08-30","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","2597","API_LOG_04: User Context Log Association @regression","Google Chrome","2026-08-30","passed","2026-08-30","Structured JSON Logging & Correlation ID API Suite","api/Logging/Test_001_LoggingAndCorrelationApi.spec.ts","",""
"","2916","VIS_REG_02: Chaos-Enabled Catalog Pixel Diff @regression @chaos","Google Chrome","2026-08-30","passed","2026-08-30","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","3109","VIS_REG_03: Book Card Border Color Assertion @regression @chaos","Google Chrome","2026-08-30","passed","2026-08-30","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","680","Testcase 3: Pagination: Standard page 1 (page=1, limit=5) @regression","Google Chrome","2026-08-30","passed","2026-08-30","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","978","Testcase 3: Pagination: Minimum limit (page=1, limit=1) @regression","Google Chrome","2026-08-30","passed","2026-08-30","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
