"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4881","Verify Books Count in pagination @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Initial Catalog","ui/BookCatalog/Test_001_InitialCatalog.spec.ts","",""
"","156","API_VIS_02: Default visualChaos is False @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Visual Chaos Configuration API Suite","api/ChaosAndTesting/Test_002_VisualChaosApi.spec.ts","",""
"","662","API_SAN_01: Concurrent sessions maintain 100% data isolation for cart and user state @smoke @regression @sandboxing","chromium","2026-09-06","passed","2026-09-06","Session-Partitioned Data Sandboxing & Multi-Tenant Isolation","api/ChaosAndTesting/Test_003_SessionSandboxingApi.spec.ts","",""
"","258","API_REF_02: Refresh Token Issuance @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Token Refresh and Profile Upload API Suite","api/UserManagement/Test_002_TokenRefreshAndProfileApi.spec.ts","",""
"","3146","Testcase 1: Login With Existing User @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Login With Existing User","ui/UserManagement/Test_002_LoginWithExistingUser.spec.ts","",""
"","2224","UI_STYLE_01: Retained Automation Selectors @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Modern UI Styling & Layout Suite","ui/Styling/Test_009_UIStyleAndLayoutValidation.spec.ts","",""
"","203","API_INV_01: Trigger inventory report @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Cart & Inventory API","api/CartAndInventory/Test_001_CartAndInventoryApi.spec.ts","",""
"","290","Testcase 13: Security: GET /api/cart without auth cookies should return 401 Unauthorized @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","1189","WS_EVENT_01: Broadcasted Event Reception @smoke @regression","chromium","2026-09-06","passed","2026-09-06","WebSockets Event & Resilience Suite","ui/WebSockets/Test_008_WebSocketResilienceValidation.spec.ts","",""
"","602","API_TEST_01: Global reset clears all non-default users and carts @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Chaos and Testing Utilities API","api/ChaosAndTesting/Test_001_ChaosAndTestingApi.spec.ts","",""
"","14331","Testcase 1: Complete checkout after cart persists across logout and login @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Cart Persistence Checkout","ui/Checkout/Test_002_CartPersistenceCheckout.spec.ts","",""
"","4292","TC-CONC-001: Concurrent buyers competing for final stock unit (stock = 1) results in exactly one 200 OK and one 409 Conflict @smoke @regression @chaos","chromium","2026-09-06","passed","2026-09-06","Concurrent Stock Race Condition & Chaos Dashboard Resilience","ui/Checkout/Test_007_ConcurrentStockRaceCondition.spec.ts","",""
"","12879","Testcase 1: Complete book purchase successfully @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Complete Book Purchase","ui/Checkout/Test_001_CompleteBookPurchase.spec.ts","",""
"","1263","API_CART_01: Cart persistence after server crash @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Cart & Inventory API","api/CartAndInventory/Test_001_CartAndInventoryApi.spec.ts","",""
"","3180","API_CHAOS_02: Inject API latency @smoke @regression @chaos","chromium","2026-09-06","passed","2026-09-06","Chaos and Testing Utilities API","api/ChaosAndTesting/Test_001_ChaosAndTestingApi.spec.ts","",""
"","5112","Testcase 1: Complete New Customer E2E Journey from Registration to Checkout @smoke @regression","chromium","2026-09-06","passed","2026-09-06","End-to-End User Journey","ui/Checkout/Test_005_EndToEndNewCustomerJourney.spec.ts","",""
"","618","authenticate seed user and cache storage state","setup","2026-09-06","passed","2026-09-06","","auth.setup.ts","",""
"","4136","UI_UPL_01: Valid Profile Picture Upload @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Profile Picture Upload","ui/Profile/Test_005_ProfilePictureUpload.spec.ts","",""
"","3213","A11Y_01: Standard Accessibility Compliance @smoke @regression @a11y","chromium","2026-09-06","passed","2026-09-06","Accessibility (a11y) Scans Suite","ui/A11y/Test_007_A11yScanValidation.spec.ts","",""
"","2856","UI_AUTH_06: Direct unauthenticated navigation to protected routes redirects to Login @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Protected Route Access Guard","ui/UserManagement/Test_003_ProtectedRouteGuard.spec.ts","",""
"","3933","UI_REF_02: Session Expiry Redirection @smoke @regression","chromium","2026-09-06","passed","2026-09-06","JWT Expiration & Silent Refresh UI Suite","ui/Refresh/Test_006_JwtRefreshValidation.spec.ts","",""
"","156","API_LOG_01: Correlation ID Header Generation @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Structured JSON Logging & Correlation ID API Suite","api/Logging/Test_001_LoggingAndCorrelationApi.spec.ts","",""
"","503","API_CHAOS_01: Inject checkout failures @smoke @regression @chaos","chromium","2026-09-06","passed","2026-09-06","Chaos and Testing Utilities API","api/ChaosAndTesting/Test_001_ChaosAndTestingApi.spec.ts","",""
"","1557","Testcase 1: GET /api/books?page=1&limit=8 - should return a paged book list with valid contract for page 1 @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","491","API_ORD_01: Authenticate user, complete checkout via API, and verify GET /api/orders history response @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Orders API Endpoint","api/CartAndInventory/Test_002_OrdersApi.spec.ts","",""
"","9590","UI_PROF_01: Verify user account profile summary and avatar preview render correctly @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Profile Summary and Order History","ui/Profile/Test_006_ProfileSummaryAndOrderHistory.spec.ts","",""
"","1470","Testcase 2: Login Using Saved Session Storage @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Login With Existing User","ui/UserManagement/Test_002_LoginWithExistingUser.spec.ts","",""
"","4835","Testcase 2: Login With Registered User and Logout @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Register New User","ui/UserManagement/Test_001_RegisterUser.spec.ts","",""
"","854","Testcase 7: Defaults: Verify API works without query parameters @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","3314","API_REF_01: Dynamic Access Token Expiry @smoke @regression @chaos","chromium","2026-09-06","passed","2026-09-06","Token Refresh and Profile Upload API Suite","api/UserManagement/Test_002_TokenRefreshAndProfileApi.spec.ts","",""
"","2718","UI_CAT_05: Book Detail View @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Book Catalog Search and Detail View","ui/BookCatalog/Test_002_SearchAndDetailCatalog.spec.ts","",""
"","4272","UI_UPL_03: File Size Limit Validation @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Profile Picture Upload","ui/Profile/Test_005_ProfilePictureUpload.spec.ts","",""
"","5448","UI_WIZ_01: Stepper Transition Validation @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Multi-Step Checkout Wizard","ui/Checkout/Test_004_CheckoutWizardValidation.spec.ts","",""
"","208","Testcase 3: Negative: POST /api/register should reject duplicate usernames @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","430","Testcase 1: Positive and Contract: POST /api/register should register a user and allow login @smoke @regression","chromium","2026-09-06","passed","2026-09-06","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
