"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5267","UI_WIZ_03: Wizard Back Step History preservation","Google Chrome","2026-08-01","passed","2026-08-01","Multi-Step Checkout Wizard","ui/Checkout/Test_004_CheckoutWizardValidation.spec.ts","",""
"","1023","VIS_REG_03: Book Card Border Color Assertion","Google Chrome","2026-08-01","passed","2026-08-01","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","1798","API_REF_02: Refresh Token Issuance","Google Chrome","2026-08-01","passed","2026-08-01","Token Refresh and Profile Upload API Suite","api/UserManagement/Test_002_TokenRefreshAndProfileApi.spec.ts","",""
"","3060","API_INV_01: Trigger inventory report","Google Chrome","2026-08-01","passed","2026-08-01","Cart & Inventory API","api/CartAndInventory/Test_001_CartAndInventoryApi.spec.ts","",""
"","121","Testcase 6: Security: Request without Content-Type header should be handled","Google Chrome","2026-08-01","passed","2026-08-01","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","1529","API_TEST_01: Global reset clears all non-default users and carts","Google Chrome","2026-08-01","passed","2026-08-01","Chaos and Testing Utilities API","api/ChaosAndTesting/Test_001_ChaosAndTestingApi.spec.ts","",""
"","155","API_UPL_01: Unauthorized Session Check","Google Chrome","2026-08-01","passed","2026-08-01","Token Refresh and Profile Upload API Suite","api/UserManagement/Test_002_TokenRefreshAndProfileApi.spec.ts","",""
"","1568","UI_STYLE_04: HSL CSS Variable Theme Verification","Google Chrome","2026-08-01","passed","2026-08-01","Modern UI Styling & Layout Suite","ui/Styling/Test_009_UIStyleAndLayoutValidation.spec.ts","",""
"","2717","UI_UPL_03: File Size Limit Validation","Google Chrome","2026-08-01","passed","2026-08-01","Profile Picture Upload","ui/Profile/Test_005_ProfilePictureUpload.spec.ts","",""
"","12560","Testcase 1: Complete book purchase successfully","Google Chrome","2026-08-01","passed","2026-08-01","Complete Book Purchase","ui/Checkout/Test_001_CompleteBookPurchase.spec.ts","",""
"","110","API_VIS_02: Default visualChaos is False","Google Chrome","2026-08-01","passed","2026-08-01","Visual Chaos Configuration API Suite","api/ChaosAndTesting/Test_002_VisualChaosApi.spec.ts","",""
"","2195","UI_STYLE_01: Retained Automation Selectors","Google Chrome","2026-08-01","passed","2026-08-01","Modern UI Styling & Layout Suite","ui/Styling/Test_009_UIStyleAndLayoutValidation.spec.ts","",""
"","73","Testcase 2: Negative: POST /api/register should reject empty password","Google Chrome","2026-08-01","passed","2026-08-01","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
