"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","109","API_VIS_02: Default visualChaos is False @smoke @regression","chromium","2026-09-13","passed","2026-09-13","Visual Chaos Configuration API Suite","api/ChaosAndTesting/Test_002_VisualChaosApi.spec.ts","",""
"","11982","UI_REF_01: Transparent Client Request Retry @regression","chromium","2026-09-13","passed","2026-09-13","JWT Expiration & Silent Refresh UI Suite","ui/Refresh/Test_006_JwtRefreshValidation.spec.ts","",""
"","281","Testcase 8: Negative: POST /api/login should reject incorrect password @regression","chromium","2026-09-13","passed","2026-09-13","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","1828","UI_STYLE_02: Catalog Grid Layout Responsiveness @regression","chromium","2026-09-13","passed","2026-09-13","Modern UI Styling & Layout Suite","ui/Styling/Test_009_UIStyleAndLayoutValidation.spec.ts","",""
"","395","API_ORD_01: Authenticate user, complete checkout via API, and verify GET /api/orders history response @smoke @regression","chromium","2026-09-13","passed","2026-09-13","Orders API Endpoint","api/CartAndInventory/Test_002_OrdersApi.spec.ts","",""
"","5726","UI_CART_02: Remove Item from Cart @regression","chromium","2026-09-13","passed","2026-09-13","Cart Management and Checkout Validation","ui/Checkout/Test_003_CartAndCheckoutValidation.spec.ts","",""
"","4537","UI_UPL_04: Upload Chaos Failure Recovery @regression @chaos","chromium","2026-09-13","passed","2026-09-13","Profile Picture Upload","ui/Profile/Test_005_ProfilePictureUpload.spec.ts","",""
"","209","Testcase 9: Negative: POST /api/login should reject missing username @regression","chromium","2026-09-13","passed","2026-09-13","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","3367","WS_EVENT_02: Hot-Toast Alert Trigger @regression","chromium","2026-09-13","passed","2026-09-13","WebSockets Event & Resilience Suite","ui/WebSockets/Test_008_WebSocketResilienceValidation.spec.ts","",""
"","2790","Testcase 1: Register New User @smoke @regression","chromium","2026-09-13","passed","2026-09-13","Register New User","ui/UserManagement/Test_001_RegisterUser.spec.ts","",""
"","205","Testcase 10: Negative: GET /api/login should not be allowed for login @regression","chromium","2026-09-13","passed","2026-09-13","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","1721","Testcase 3: Password Strength Indicator @regression","chromium","2026-09-13","passed","2026-09-13","Register New User","ui/UserManagement/Test_001_RegisterUser.spec.ts","",""
"","3142","UI_AUTH_06: Direct unauthenticated navigation to protected routes redirects to Login @smoke @regression","chromium","2026-09-13","passed","2026-09-13","Protected Route Access Guard","ui/UserManagement/Test_003_ProtectedRouteGuard.spec.ts","",""
"","243","Testcase 3: Negative: POST /api/register should reject duplicate usernames @smoke @regression","chromium","2026-09-13","passed","2026-09-13","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","235","Testcase 9: Negative: POST /api/login should reject missing password @regression","chromium","2026-09-13","passed","2026-09-13","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","14074","Testcase 1: Complete checkout after cart persists across logout and login @smoke @regression","chromium","2026-09-13","passed","2026-09-13","Cart Persistence Checkout","ui/Checkout/Test_002_CartPersistenceCheckout.spec.ts","",""
"","98","Testcase 2: Negative: POST /api/register should reject empty username @regression","chromium","2026-09-13","passed","2026-09-13","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","211","Testcase 9: Negative: POST /api/login should reject empty username @regression","chromium","2026-09-13","passed","2026-09-13","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","4048","TC-CONC-001: Concurrent buyers competing for final stock unit (stock = 1) results in exactly one 200 OK and one 409 Conflict @smoke @regression @chaos","chromium","2026-09-13","passed","2026-09-13","Concurrent Stock Race Condition & Chaos Dashboard Resilience","ui/Checkout/Test_007_ConcurrentStockRaceCondition.spec.ts","",""
"","4029","A11Y_02: Image Alternative Text Scan Failure @regression @chaos @a11y","chromium","2026-09-13","passed","2026-09-13","Accessibility (a11y) Scans Suite","ui/A11y/Test_007_A11yScanValidation.spec.ts","",""
"","228","Testcase 11: Security: POST /api/login should handle script tag in username without server error or sensitive leakage @regression","chromium","2026-09-13","passed","2026-09-13","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","4088","A11Y_04: Text Color Contrast Scan Failure @regression @chaos @a11y","chromium","2026-09-13","passed","2026-09-13","Accessibility (a11y) Scans Suite","ui/A11y/Test_007_A11yScanValidation.spec.ts","",""
"","145","Testcase 2: Negative: POST /api/register should reject missing username @regression","chromium","2026-09-13","passed","2026-09-13","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","3313","VIS_REG_02: Chaos-Enabled Catalog Pixel Diff @regression @chaos","chromium","2026-09-13","passed","2026-09-13","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","3950","VIS_REG_07: Checkout Button Margin Shift @regression @chaos","chromium","2026-09-13","passed","2026-09-13","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","264","API_REF_02: Refresh Token Issuance @smoke @regression","chromium","2026-09-13","passed","2026-09-13","Token Refresh and Profile Upload API Suite","api/UserManagement/Test_002_TokenRefreshAndProfileApi.spec.ts","",""
"","613","Testcase 3: Pagination: Minimum limit (page=1, limit=1) @regression","chromium","2026-09-13","passed","2026-09-13","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","611","Testcase 4: Data Integrity: Page 1 last item should not be Page 2 first item @regression","chromium","2026-09-13","passed","2026-09-13","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","1247","WS_EVENT_01: Broadcasted Event Reception @smoke @regression","chromium","2026-09-13","passed","2026-09-13","WebSockets Event & Resilience Suite","ui/WebSockets/Test_008_WebSocketResilienceValidation.spec.ts","",""
"","508","Testcase 6: Security: Request without Content-Type header should be handled @regression","chromium","2026-09-13","passed","2026-09-13","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","10983","Testcase 1: Complete book purchase successfully @smoke @regression","chromium","2026-09-13","passed","2026-09-13","Complete Book Purchase","ui/Checkout/Test_001_CompleteBookPurchase.spec.ts","",""
"","574","Testcase 5: Negative: Zero limit @regression","chromium","2026-09-13","passed","2026-09-13","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","2248","A11Y_03: Orphaned Form Label Scan Failure @regression @chaos @a11y","chromium","2026-09-13","passed","2026-09-13","Accessibility (a11y) Scans Suite","ui/A11y/Test_007_A11yScanValidation.spec.ts","",""
"","151","API_INV_01: Trigger inventory report @smoke @regression","chromium","2026-09-13","passed","2026-09-13","Cart & Inventory API","api/CartAndInventory/Test_001_CartAndInventoryApi.spec.ts","",""
"","515","Testcase 5: Negative: Negative page number @regression","chromium","2026-09-13","passed","2026-09-13","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","218","Testcase 9: Negative: POST /api/login should reject unregistered user @regression","chromium","2026-09-13","passed","2026-09-13","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","804","WS_RESIL_01: Automatic Connection Recovery @regression @chaos","chromium","2026-09-13","passed","2026-09-13","WebSockets Event & Resilience Suite","ui/WebSockets/Test_008_WebSocketResilienceValidation.spec.ts","",""
