"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","823","VIS_REG_03: Book Card Border Color Assertion","Google Chrome","2026-08-01","passed","2026-08-01","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","6864","WS_EVENT_02: Hot-Toast Alert Trigger","Google Chrome","2026-08-01","passed","2026-08-01","WebSockets Event & Resilience Suite","ui/WebSockets/Test_008_WebSocketResilienceValidation.spec.ts","",""
"","1367","UI_STYLE_03: Hover Animation CSS Verification","Google Chrome","2026-08-01","passed","2026-08-01","Modern UI Styling & Layout Suite","ui/Styling/Test_009_UIStyleAndLayoutValidation.spec.ts","",""
"","486","Testcase 5: Security: POST /api/register should handle oversized username without server error or sensitive leakage","Google Chrome","2026-08-01","passed","2026-08-01","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","4362","UI_UPL_03: File Size Limit Validation","Google Chrome","2026-08-01","passed","2026-08-01","Profile Picture Upload","ui/Profile/Test_005_ProfilePictureUpload.spec.ts","",""
"","5475","UI_CART_04: Cart item addition and removal dynamically recalculates item count and order total","Google Chrome","2026-08-01","passed","2026-08-01","Cart Quantity & Total Adjustment","ui/Checkout/Test_006_CartQuantityAdjustment.spec.ts","",""
"","6530","UI_CART_02: Remove Item from Cart","Google Chrome","2026-08-01","passed","2026-08-01","Cart Management and Checkout Validation","ui/Checkout/Test_003_CartAndCheckoutValidation.spec.ts","",""
"","291","API_LOG_02: Correlation ID Header Preservation","Google Chrome","2026-08-01","passed","2026-08-01","Structured JSON Logging & Correlation ID API Suite","api/Logging/Test_001_LoggingAndCorrelationApi.spec.ts","",""
"","1492","Testcase 1: Positive and Contract: POST /api/register should register a user and allow login","Google Chrome","2026-08-01","passed","2026-08-01","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","98","Testcase 11: Security: POST /api/login should handle SQL injection pattern in username without server error or sensitive leakage","Google Chrome","2026-08-01","passed","2026-08-01","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","487","API_CART_01: Cart persistence after server crash","Google Chrome","2026-08-01","passed","2026-08-01","Cart & Inventory API","api/CartAndInventory/Test_001_CartAndInventoryApi.spec.ts","",""
"","404","Testcase 5: Security: POST /api/register should handle SQL injection pattern in username without server error or sensitive leakage","Google Chrome","2026-08-01","passed","2026-08-01","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","8065","Testcase 2: Login With Registered User and Logout","Google Chrome","2026-08-01","passed","2026-08-01","Register New User","ui/UserManagement/Test_001_RegisterUser.spec.ts","",""
"","1036","A11Y_03: Orphaned Form Label Scan Failure","Google Chrome","2026-08-01","passed","2026-08-01","Accessibility (a11y) Scans Suite","ui/A11y/Test_007_A11yScanValidation.spec.ts","",""
"","3811","Testcase 3: Login Validation Errors","Google Chrome","2026-08-01","passed","2026-08-01","Login With Existing User","ui/UserManagement/Test_002_LoginWithExistingUser.spec.ts","",""
"","4284","VIS_REG_09: Reset Restores Visual Baseline","Google Chrome","2026-08-01","passed","2026-08-01","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","106","Testcase 5: Negative: Negative page number","Google Chrome","2026-08-01","passed","2026-08-01","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","95","Testcase 9: Negative: POST /api/login should reject unregistered user","Google Chrome","2026-08-01","passed","2026-08-01","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","95","API_LOG_03: Error Body Correlation ID Mapping","Google Chrome","2026-08-01","passed","2026-08-01","Structured JSON Logging & Correlation ID API Suite","api/Logging/Test_001_LoggingAndCorrelationApi.spec.ts","",""
"","91","Testcase 6: Security: Request without Content-Type header should be handled","Google Chrome","2026-08-01","passed","2026-08-01","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","87","Testcase 8: Negative: POST /api/login should reject incorrect password","Google Chrome","2026-08-01","passed","2026-08-01","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","1274","VIS_REG_02: Chaos-Enabled Catalog Pixel Diff","Google Chrome","2026-08-01","passed","2026-08-01","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","114","API_VIS_03: Invalid Type Rejected","Google Chrome","2026-08-01","passed","2026-08-01","Visual Chaos Configuration API Suite","api/ChaosAndTesting/Test_002_VisualChaosApi.spec.ts","",""
"","172","Testcase 5: Negative: Zero limit","Google Chrome","2026-08-01","passed","2026-08-01","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","1687","VIS_REG_01: Baseline Catalog Screenshot","Google Chrome","2026-08-01","failed","2026-08-01","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","6256","UI_WIZ_01: Stepper Transition Validation","Google Chrome","2026-08-01","passed","2026-08-01","Multi-Step Checkout Wizard","ui/Checkout/Test_004_CheckoutWizardValidation.spec.ts","",""
"","1382","UI_AUTH_06: Direct unauthenticated navigation to protected routes redirects to Login","Google Chrome","2026-08-01","passed","2026-08-01","Protected Route Access Guard","ui/UserManagement/Test_003_ProtectedRouteGuard.spec.ts","",""
"","89","Testcase 9: Negative: POST /api/login should reject missing password","Google Chrome","2026-08-01","passed","2026-08-01","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","90","Testcase 2: Negative: POST /api/register should reject missing username","Google Chrome","2026-08-01","passed","2026-08-01","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","1059","UI_CAT_05: Book Detail View","Google Chrome","2026-08-01","passed","2026-08-01","Book Catalog Search and Detail View","ui/BookCatalog/Test_002_SearchAndDetailCatalog.spec.ts","",""
"","1779","API_LOG_04: User Context Log Association","Google Chrome","2026-08-01","passed","2026-08-01","Structured JSON Logging & Correlation ID API Suite","api/Logging/Test_001_LoggingAndCorrelationApi.spec.ts","",""
"","11435","Testcase 1: Complete book purchase successfully","Google Chrome","2026-08-01","passed","2026-08-01","Complete Book Purchase","ui/Checkout/Test_001_CompleteBookPurchase.spec.ts","",""
"","4935","UI_WIZ_02: Validation Messaging Validation","Google Chrome","2026-08-01","passed","2026-08-01","Multi-Step Checkout Wizard","ui/Checkout/Test_004_CheckoutWizardValidation.spec.ts","",""
"","84","Testcase 11: Security: POST /api/login should handle script tag in username without server error or sensitive leakage","Google Chrome","2026-08-01","passed","2026-08-01","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","95","Testcase 7: Defaults: Verify API works without query parameters","Google Chrome","2026-08-01","passed","2026-08-01","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","85","Testcase 6: Security: POST /api/register should reject unsupported content type","Google Chrome","2026-08-01","passed","2026-08-01","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
