"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2985","VIS_REG_07: Checkout Button Margin Shift","Google Chrome","2026-08-01","passed","2026-08-01","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","2469","UI_STYLE_01: Retained Automation Selectors","Google Chrome","2026-08-01","passed","2026-08-01","Modern UI Styling & Layout Suite","ui/Styling/Test_009_UIStyleAndLayoutValidation.spec.ts","",""
"","44","Testcase 5: Negative: Negative page number","Google Chrome","2026-08-01","passed","2026-08-01","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","35","Testcase 6: Security: Request without Content-Type header should be handled","Google Chrome","2026-08-01","passed","2026-08-01","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","97","Testcase 3: Pagination: Standard page 2 (page=2, limit=5)","Google Chrome","2026-08-01","passed","2026-08-01","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","78","API_CART_01: Cart persistence after server crash","Google Chrome","2026-08-01","passed","2026-08-01","Cart & Inventory API","api/CartAndInventory/Test_001_CartAndInventoryApi.spec.ts","",""
"","39","Testcase 2: Negative: POST /api/register should reject empty username","Google Chrome","2026-08-01","passed","2026-08-01","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","39","Testcase 11: Security: POST /api/login should handle script tag in username without server error or sensitive leakage","Google Chrome","2026-08-01","passed","2026-08-01","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","37","Testcase 9: Negative: POST /api/login should reject unregistered user","Google Chrome","2026-08-01","passed","2026-08-01","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","110","API_VIS_03: Invalid Type Rejected","Google Chrome","2026-08-01","passed","2026-08-01","Visual Chaos Configuration API Suite","api/ChaosAndTesting/Test_002_VisualChaosApi.spec.ts","",""
"","78","API_VIS_04: Combine with Other Chaos Params","Google Chrome","2026-08-01","passed","2026-08-01","Visual Chaos Configuration API Suite","api/ChaosAndTesting/Test_002_VisualChaosApi.spec.ts","",""
"","37","Testcase 9: Negative: POST /api/login should reject empty username","Google Chrome","2026-08-01","passed","2026-08-01","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","64700","UI_UPL_04: Upload Chaos Failure Recovery","Google Chrome","2026-08-01","failed","2026-08-01","Profile Picture Upload","ui/Profile/Test_005_ProfilePictureUpload.spec.ts","",""
"","55","Testcase 7: Defaults: Verify API works without query parameters","Google Chrome","2026-08-01","passed","2026-08-01","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","190","Testcase 3: Pagination: Minimum limit (page=1, limit=1)","Google Chrome","2026-08-01","passed","2026-08-01","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","4608","UI_WIZ_03: Wizard Back Step History preservation","Google Chrome","2026-08-01","passed","2026-08-01","Multi-Step Checkout Wizard","ui/Checkout/Test_004_CheckoutWizardValidation.spec.ts","",""
"","1299","Testcase 5: Security: POST /api/register should handle oversized username without server error or sensitive leakage","Google Chrome","2026-08-01","passed","2026-08-01","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","40","Testcase 2: Negative: POST /api/register should reject missing username","Google Chrome","2026-08-01","passed","2026-08-01","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","400","Testcase 1: GET /api/books?page=1&limit=8 - should return a paged book list with valid contract for page 1","Google Chrome","2026-08-01","passed","2026-08-01","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
