"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","318","Testcase 2: GET /api/books?page=2&limit=8 - should return a paged book list with valid contract for page 2","Google Chrome","2026-07-18","passed","2026-07-18","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","391","Testcase 5: Security: POST /api/register should handle oversized username without server error or sensitive leakage","Google Chrome","2026-07-18","passed","2026-07-18","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","249","Testcase 3: Pagination: Exceeding total pages (page=9999, limit=10)","Google Chrome","2026-07-18","passed","2026-07-18","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","89","Testcase 10: Negative: GET /api/login should not be allowed for login","Google Chrome","2026-07-18","passed","2026-07-18","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","89","Testcase 11: Security: POST /api/login should handle oversized username without server error or sensitive leakage","Google Chrome","2026-07-18","passed","2026-07-18","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","493","Testcase 7: Positive and Contract: POST /api/login should login a registered user successfully","Google Chrome","2026-07-18","passed","2026-07-18","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","113","Testcase 6: Security: POST /api/register should reject unsupported content type","Google Chrome","2026-07-18","passed","2026-07-18","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","113","Testcase 5: Negative: String instead of number","Google Chrome","2026-07-18","passed","2026-07-18","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","332","Testcase 5: Security: POST /api/register should handle SQL injection pattern in username without server error or sensitive leakage","Google Chrome","2026-07-18","passed","2026-07-18","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","395","Testcase 5: Security: POST /api/register should handle script tag in fullName without server error or sensitive leakage","Google Chrome","2026-07-18","passed","2026-07-18","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","96","Testcase 9: Negative: POST /api/login should reject unregistered user","Google Chrome","2026-07-18","passed","2026-07-18","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","15429","Testcase 1: Complete checkout after cart persists across logout and login","Google Chrome","2026-07-18","passed","2026-07-18","Cart Persistence Checkout","ui/Checkout/Test_002_CartPersistenceCheckout.spec.ts","",""
