"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2683","Testcase 2: Login Using Saved Session Storage @smoke @regression","chromium","2026-09-11","passed","2026-09-11","Login With Existing User","ui/UserManagement/Test_002_LoginWithExistingUser.spec.ts","",""
"","2723","Testcase 3: Login Validation Errors @regression","chromium","2026-09-11","passed","2026-09-11","Login With Existing User","ui/UserManagement/Test_002_LoginWithExistingUser.spec.ts","",""
"","1580","VIS_REG_04: Book Cover Blur Filter Assertion @regression @chaos","chromium","2026-09-11","passed","2026-09-11","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","1456","UI_STYLE_03: Hover Animation CSS Verification @regression","chromium","2026-09-11","passed","2026-09-11","Modern UI Styling & Layout Suite","ui/Styling/Test_009_UIStyleAndLayoutValidation.spec.ts","",""
"","615","Testcase 5: Negative: String instead of number @regression","chromium","2026-09-11","passed","2026-09-11","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","1512","Testcase 1: GET /api/books?page=1&limit=8 - should return a paged book list with valid contract for page 1 @smoke @regression","chromium","2026-09-11","passed","2026-09-11","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","1167","WS_RESIL_01: Automatic Connection Recovery @regression @chaos","chromium","2026-09-11","passed","2026-09-11","WebSockets Event & Resilience Suite","ui/WebSockets/Test_008_WebSocketResilienceValidation.spec.ts","",""
"","7102","UI_WIZ_02: Validation Messaging Validation @regression","chromium","2026-09-11","passed","2026-09-11","Multi-Step Checkout Wizard","ui/Checkout/Test_004_CheckoutWizardValidation.spec.ts","",""
"","221","Testcase 9: Negative: POST /api/login should reject empty username @regression","chromium","2026-09-11","passed","2026-09-11","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","125","API_VIS_01: Toggle visualChaos Config via API @smoke @regression @chaos","chromium","2026-09-11","passed","2026-09-11","Visual Chaos Configuration API Suite","api/ChaosAndTesting/Test_002_VisualChaosApi.spec.ts","",""
"","226","Testcase 5: Security: POST /api/register should handle oversized username without server error or sensitive leakage @regression","chromium","2026-09-11","passed","2026-09-11","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","2023","VIS_REG_05: Search Bar Displacement Assertion @regression @chaos","chromium","2026-09-11","passed","2026-09-11","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","654","API_TEST_01: Global reset clears all non-default users and carts @smoke @regression","chromium","2026-09-11","passed","2026-09-11","Chaos and Testing Utilities API","api/ChaosAndTesting/Test_001_ChaosAndTestingApi.spec.ts","",""
"","138","Testcase 2: Negative: POST /api/register should reject missing username @regression","chromium","2026-09-11","passed","2026-09-11","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","2020","UI_STYLE_01: Retained Automation Selectors @smoke @regression","chromium","2026-09-11","passed","2026-09-11","Modern UI Styling & Layout Suite","ui/Styling/Test_009_UIStyleAndLayoutValidation.spec.ts","",""
"","6620","UI_CHECK_01: Checkout Form Validation @regression","chromium","2026-09-11","passed","2026-09-11","Cart Management and Checkout Validation","ui/Checkout/Test_003_CartAndCheckoutValidation.spec.ts","",""
"","668","Testcase 3: Pagination: Exceeding total pages (page=9999, limit=10) @regression","chromium","2026-09-11","passed","2026-09-11","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
"","11624","Testcase 1: Complete book purchase successfully @smoke @regression","chromium","2026-09-11","passed","2026-09-11","Complete Book Purchase","ui/Checkout/Test_001_CompleteBookPurchase.spec.ts","",""
"","3156","VIS_REG_07: Checkout Button Margin Shift @regression @chaos","chromium","2026-09-11","passed","2026-09-11","Visual Regression & Layout Chaos Suite","ui/VisualRegression/Test_010_VisualRegressionChaos.spec.ts","",""
"","315","API_REF_02: Refresh Token Issuance @smoke @regression","chromium","2026-09-11","passed","2026-09-11","Token Refresh and Profile Upload API Suite","api/UserManagement/Test_002_TokenRefreshAndProfileApi.spec.ts","",""
"","2273","A11Y_03: Orphaned Form Label Scan Failure @regression @chaos @a11y","chromium","2026-09-11","passed","2026-09-11","Accessibility (a11y) Scans Suite","ui/A11y/Test_007_A11yScanValidation.spec.ts","",""
"","181","API_VIS_04: Combine with Other Chaos Params @regression @chaos","chromium","2026-09-11","passed","2026-09-11","Visual Chaos Configuration API Suite","api/ChaosAndTesting/Test_002_VisualChaosApi.spec.ts","",""
"","13512","Testcase 1: Complete checkout after cart persists across logout and login @smoke @regression","chromium","2026-09-11","passed","2026-09-11","Cart Persistence Checkout","ui/Checkout/Test_002_CartPersistenceCheckout.spec.ts","",""
"","4438","A11Y_04: Text Color Contrast Scan Failure @regression @chaos @a11y","chromium","2026-09-11","passed","2026-09-11","Accessibility (a11y) Scans Suite","ui/A11y/Test_007_A11yScanValidation.spec.ts","",""
"","160","Testcase 4: Negative: GET /api/register should not be allowed for user registration @regression","chromium","2026-09-11","passed","2026-09-11","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","211","Testcase 9: Negative: POST /api/login should reject unregistered user @regression","chromium","2026-09-11","passed","2026-09-11","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","4690","UI_UPL_03: File Size Limit Validation @smoke @regression","chromium","2026-09-11","passed","2026-09-11","Profile Picture Upload","ui/Profile/Test_005_ProfilePictureUpload.spec.ts","",""
"","231","Testcase 9: Negative: POST /api/login should reject missing password @regression","chromium","2026-09-11","passed","2026-09-11","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","8655","UI_WIZ_04: Dirty Navigation Alert Dialog @regression","chromium","2026-09-11","passed","2026-09-11","Multi-Step Checkout Wizard","ui/Checkout/Test_004_CheckoutWizardValidation.spec.ts","",""
"","121","API_LOG_02: Correlation ID Header Preservation @regression","chromium","2026-09-11","passed","2026-09-11","Structured JSON Logging & Correlation ID API Suite","api/Logging/Test_001_LoggingAndCorrelationApi.spec.ts","",""
"","5708","TC-CONC-001: Concurrent buyers competing for final stock unit (stock = 1) results in exactly one 200 OK and one 409 Conflict @smoke @regression @chaos","chromium","2026-09-11","passed","2026-09-11","Concurrent Stock Race Condition & Chaos Dashboard Resilience","ui/Checkout/Test_007_ConcurrentStockRaceCondition.spec.ts","",""
