"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","189","API_CART_01: Cart persistence after server crash","Google Chrome","2026-07-25","passed","2026-07-25","Cart & Inventory API","api/CartAndInventory/Test_001_CartAndInventoryApi.spec.ts","",""
"","100","Testcase 9: Negative: POST /api/login should reject missing username","Google Chrome","2026-07-25","passed","2026-07-25","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","101","Testcase 12: Security: POST /api/login should reject unsupported content type","Google Chrome","2026-07-25","passed","2026-07-25","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","29179","Testcase: Verify Books Count in pagination","Google Chrome","2026-07-25","passed","2026-07-25","Initial Catalog","ui/BookCatalog/Test_001_InitialCatalog.spec.ts","",""
"","1131","Testcase 1: Positive and Contract: POST /api/register should register a user and allow login","Google Chrome","2026-07-25","passed","2026-07-25","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","97","Testcase 2: Negative: POST /api/register should reject missing password","Google Chrome","2026-07-25","passed","2026-07-25","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","92","Testcase 11: Security: POST /api/login should handle SQL injection pattern in username without server error or sensitive leakage","Google Chrome","2026-07-25","passed","2026-07-25","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","5028","Testcase 2: Login With Registered User and Logout","Google Chrome","2026-07-25","passed","2026-07-25","Register New User","ui/UserManagement/Test_001_RegisterUser.spec.ts","",""
"","93","Testcase 9: Negative: POST /api/login should reject missing password","Google Chrome","2026-07-25","passed","2026-07-25","Login API - Positive, Negative and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","92","Testcase 2: Negative: POST /api/register should reject empty username","Google Chrome","2026-07-25","passed","2026-07-25","Register User API - Positive, Negative, Contract and Security","api/UserManagement/Test_001_RegisterAndLoginUser.spec.ts","",""
"","174","Testcase 4: Data Integrity: Page 1 last item should not be Page 2 first item","Google Chrome","2026-07-25","passed","2026-07-25","Books API - List and Security","api/BookCatalog/Test_001_BooksApi.spec.ts","",""
